LOAN_ID,LOAN_AMNT,FUNDED_AMNT,TERM,INT_RATE,INSTALLMENT,GRADE,SUB_GRADE,EMP_TITLE,EMP_LENGTH_YEARS,HOME_OWNERSHIP,ANNUAL_INC,VERIFICATION_STATUS,ISSUE_DATE_PARSED,LOAN_STATUS,PYMNT_PLAN,PURPOSE,TITLE,ZIP_CODE,ADDR_STATE,DTI,DELINQ_2YRS,EARLIEST_CR_LINE,INQ_LAST_6MTHS,MTHS_SINCE_LAST_DELINQ,MTHS_SINCE_LAST_RECORD,OPEN_ACC,REVOL_BAL,REVOL_UTIL,TOTAL_ACC,TOTAL_PYMNT,MTHS_SINCE_LAST_MAJOR_DEROG,TOT_CUR_BAL,ISSUE_MONTH,ISSUE_YEAR
144546933,2500.0,2500.0,36 ,13.56%,84.92,C,C1,inspector,10,OWN,95000.0,Not Verified,2018-12-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,070xx,NJ,22.46,0.0,01-Jun-2000,0.0,39.0,,19.0,34442.0,51.6,40.0,252.88,,376245.0,12,2018
140745326,18000.0,18000.0,36 ,7.21%,557.52,A,A3,IT Team Lead,5,RENT,125000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,941xx,CA,6.91,0.0,01-Oct-2004,1.0,,,2.0,2442.0,81.4,19.0,3306.28,,5823.0,9,2018
140678466,14000.0,14000.0,60 ,10.08%,298.02,B,B1,Tech Support,6,RENT,46183.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,787xx,TX,8.81,0.0,01-Jul-2008,0.0,,,3.0,15760.0,86.6,7.0,1772.44,,15760.0,9,2018
139153292,24000.0,24000.0,36 ,6.11%,731.33,A,A1,Physician,1,RENT,190000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,802xx,CO,9.01,0.0,01-Jul-2008,0.0,,,8.0,7171.0,21.1,14.0,5111.16,,256033.0,8,2018
144241106,20800.0,20800.0,36 ,19.92%,772.16,D,D3,Tech Support III,9,MORTGAGE,75000.0,Source Verified,2018-12-01T00:00:00.000Z,ok,false,small_business,Business,452xx,OH,20.11,0.0,01-Dec-2007,0.0,,108.0,8.0,13727.0,86.3,10.0,2293.46,,38263.0,12,2018
139105431,21000.0,21000.0,36 ,11.55%,693.0,B,B4,Registered nurse,2,RENT,85000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,333xx,FL,15.93,0.0,01-Feb-2012,0.0,,,24.0,12776.0,41.3,28.0,4837.52,,64861.0,8,2018
140663292,9600.0,9600.0,36 ,13.56%,326.06,C,C1,Creative Technologist,5,RENT,62000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,small_business,Business,803xx,CO,19.14,2.0,01-Jul-2006,0.0,12.0,,10.0,10672.0,69.3,15.0,1949.13,23.0,27387.0,9,2018
140632628,24000.0,24000.0,60 ,22.35%,667.64,D,D5,Team Leader,9,RENT,90000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,850xx,AZ,23.72,1.0,01-Apr-1998,0.0,8.0,,6.0,7541.0,94.3,24.0,3976.04,37.0,34085.0,9,2018
144295000,20000.0,20000.0,36 ,8.19%,628.49,A,A4,driver,10,MORTGAGE,65000.0,Not Verified,2018-11-01T00:00:00.000Z,ok,false,other,Other,984xx,WA,7.37,0.0,01-Oct-2001,0.0,,,6.0,15167.0,66.2,23.0,2436.61,,128305.0,11,2018
140402543,25000.0,25000.0,36 ,10.47%,812.21,B,B2,Executive Secretary,6,RENT,50000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,921xx,CA,16.75,0.0,01-Sep-2006,0.0,,,5.0,173.0,4.6,12.0,4873.27,,5836.0,9,2018
139051838,15000.0,15000.0,60 ,28.72%,473.58,F,F1,Vice President,10,RENT,55000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,325xx,FL,31.44,1.0,01-Sep-1994,0.0,9.0,,10.0,19579.0,84.8,17.0,3442.19,9.0,28807.0,8,2018
144097241,21000.0,21000.0,60 ,18.94%,544.06,D,D2,Member Services Representative,10,MORTGAGE,50000.0,Source Verified,2018-11-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,474xx,IN,37.47,0.0,01-Jul-2003,1.0,33.0,,17.0,20971.0,46.7,45.0,2154.14,33.0,139130.0,11,2018
138613681,20000.0,20000.0,60 ,17.97%,507.55,D,D1,Area leader,10,MORTGAGE,75000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,490xx,MI,9.97,0.0,01-May-2007,0.0,,,10.0,4021.0,55.8,16.0,3532.88,,79345.0,8,2018
138751854,13825.0,13825.0,60 ,16.14%,337.23,C,C4,Billing Specialist,2,MORTGAGE,37440.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,030xx,NH,24.29,2.0,01-Feb-2007,0.0,19.0,89.0,7.0,2528.0,29.4,28.0,2348.21,31.0,331343.0,8,2018
140498219,7500.0,7500.0,36 ,7.84%,234.47,A,A4,Senior Manager,9,MORTGAGE,107000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,773xx,TX,34.55,0.0,01-Dec-2002,0.0,,,13.0,3418.0,25.1,29.0,1403.55,,152056.0,9,2018
140327136,18000.0,18000.0,36 ,6.11%,548.5,A,A1,Consultant,1,RENT,150000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,606xx,IL,15.45,0.0,01-May-2006,0.0,,,10.0,19179.0,66.4,15.0,3278.78,,95480.0,9,2018
140242179,20000.0,20000.0,60 ,18.94%,518.16,D,D2,Laboratory Associate,3,RENT,46000.0,Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,114xx,NY,19.67,0.0,01-Mar-2004,1.0,,,10.0,14638.0,57.2,11.0,3066.87,,22738.0,9,2018
139921965,30000.0,30000.0,60 ,13.56%,691.23,C,C1,VP,7,MORTGAGE,117000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,other,Other,338xx,FL,20.74,0.0,01-Sep-1999,0.0,80.0,,20.0,18855.0,33.5,29.0,4124.78,,300509.0,9,2018
139947236,20000.0,20000.0,36 ,6.11%,609.44,A,A1,driver,10,MORTGAGE,90000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,640xx,MO,14.15,0.0,01-Aug-1992,0.0,,78.0,13.0,16008.0,37.9,19.0,3683.8,,46622.0,9,2018
139577026,4000.0,4000.0,36 ,12.73%,134.26,B,B5,Security Officer,8,MORTGAGE,30000.0,Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,072xx,NJ,33.0,0.0,01-Jan-2010,0.0,,,9.0,17900.0,60.3,22.0,802.73,,24130.0,9,2018
139718974,35000.0,35000.0,60 ,17.97%,888.2,D,D1,Claims Specialist,4,MORTGAGE,115000.0,Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,774xx,TX,24.38,0.0,01-Sep-1999,0.0,31.0,,8.0,17260.0,48.3,22.0,5171.97,31.0,309554.0,9,2018
139612924,25000.0,25000.0,36 ,15.02%,866.88,C,C3,President,10,MORTGAGE,109972.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,327xx,FL,21.75,0.0,01-Apr-1984,0.0,,,8.0,17921.0,99.6,14.0,5223.76,,396401.0,9,2018
139634689,7500.0,7500.0,36 ,6.11%,228.54,A,A1,,1,MORTGAGE,50000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,806xx,CO,16.23,0.0,01-Sep-2003,1.0,,,20.0,4617.0,5.2,26.0,2368.69,,29829.0,9,2018
130919618,6000.0,6000.0,36 ,,192.01,B,B1,Accounts receivable,1,MORTGAGE,42000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,557xx,MN,3.34,0.0,01-Mar-2004,0.0,82.0,,8.0,4877.0,17.0,11.0,2297.83,82.0,117986.0,3,2018
130556788,7200.0,7200.0,36 ,18.45%,261.93,D,D2,Data Center Operator,10,MORTGAGE,52500.0,Verified,2018-03-01T00:00:00.000Z,ok,false,major_purchase,Major purchase,280xx,NC,25.3,0.0,01-Dec-2011,0.0,70.0,,10.0,3685.0,83.8,12.0,2873.85,,182672.0,3,2018
130564142,21800.0,21800.0,36 ,5.31%,656.41,A,A1,Accounting Manager,10,MORTGAGE,115800.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,995xx,AK,26.9,0.0,01-Aug-2004,0.0,,,15.0,15268.0,18.8,38.0,7870.49,,318442.0,3,2018
130753764,7250.0,7250.0,36 ,6.71%,222.9,A,A3,Senior Research Manager,1,MORTGAGE,84460.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,452xx,OH,21.3,0.0,01-Aug-2007,0.0,54.0,,15.0,10851.0,38.5,39.0,2672.1,54.0,90621.0,3,2018
130658315,14000.0,14000.0,36 ,6.07%,426.36,A,A2,Roustabout,3,OWN,48000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,215xx,MD,19.4,0.0,01-Jul-2008,0.0,,,5.0,11892.0,48.5,14.0,5211.6,,42547.0,3,2018
130344686,25000.0,25000.0,36 ,45.04%,867.13,C,C4,Registered Nurse,1,OWN,55000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,029xx,RI,22.17,0.0,01-Jan-2009,0.0,,,13.0,22649.0,66.4,14.0,10363.78,,30432.0,3,2018
130065652,4200.0,4200.0,36 ,46.01%,147.69,C,C5,,,RENT,20000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,104xx,NY,10.14,0.0,01-May-2014,0.0,,,3.0,3462.0,82.4,3.0,1768.54,,3462.0,3,2018
130083881,2000.0,2000.0,36 ,14.07%,68.43,C,C3,Line cook,1,RENT,15984.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,628xx,IL,27.7,0.0,01-Sep-2013,0.0,,,6.0,1768.0,24.2,6.0,969.6,,3759.0,3,2018
130103469,3000.0,3000.0,36 ,10.9%,98.08,B,B4,,3,RENT,30000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,other,Other,209xx,MD,11.64,0.0,01-Dec-2014,1.0,29.0,,6.0,458.0,4.2,8.0,1175.14,,6775.0,3,2018
130141497,36000.0,36000.0,36 ,7.34%,1117.19,A,A4,RN Care Manager,4,MORTGAGE,85000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,550xx,MN,19.12,0.0,01-Aug-2001,0.0,,,13.0,21898.0,27.3,34.0,38122.17195062,,210555.0,3,2018
130066337,15000.0,15000.0,60 ,26.77%,455.98,E,E5,Client services,2,OWN,39000.0,Source Verified,2018-03-01T00:00:00.000Z,incident,false,home_improvement,Home improvement,327xx,FL,23.91,0.0,01-Dec-2006,2.0,44.0,,12.0,5047.0,58.0,26.0,2713.57,44.0,188669.0,3,2018
129400282,20000.0,20000.0,60 ,14.07%,466.1,C,C3,Senior Consultant,7,RENT,72000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,210xx,MD,9.35,0.0,01-Jan-2014,0.0,,,7.0,33005.0,68.2,7.0,5577.57,,40235.0,3,2018
129853517,11500.0,11500.0,36 ,45.04%,398.88,C,C4,Lead Technician,10,MORTGAGE,85000.0,Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,852xx,AZ,11.97,2.0,01-Aug-2000,0.0,9.0,70.0,10.0,9497.0,59.7,23.0,11880.787221788798,,176394.0,3,2018
129771842,40000.0,40000.0,36 ,,1280.01,B,B1,Senior Vice President,8,MORTGAGE,1250000.0,Verified,2018-03-01T00:00:00.000Z,ok,false,major_purchase,Major purchase,070xx,NJ,2.78,0.0,01-Jan-1989,1.0,,,10.0,50393.0,23.4,19.0,15318.21,,2151041.0,3,2018
129698917,22000.0,22000.0,36 ,7.96%,689.0,A,A5,Senior Accountant,1,RENT,85000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,100xx,NY,16.43,0.0,01-Apr-2008,1.0,,,36.0,5198.0,8.9,47.0,22722.5889319432,,99169.0,3,2018
129508183,26000.0,26000.0,36 ,6.71%,799.37,A,A3,driver,10,MORTGAGE,85000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,240xx,VA,26.89,1.0,01-Aug-2004,1.0,14.0,,23.0,33065.0,34.3,38.0,9586.98,,212490.0,3,2018
129534447,12000.0,12000.0,36 ,6.71%,368.94,A,A3,SR. PENSION ADMINISTRATOR,10,MORTGAGE,50000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,major_purchase,Major purchase,330xx,FL,28.33,0.0,01-Dec-1995,1.0,,,18.0,15927.0,28.2,31.0,4418.33,,233402.0,3,2018
129235432,30000.0,30000.0,36 ,45.04%,1040.55,C,C4,Poker dealer,3,MORTGAGE,53000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,336xx,FL,25.36,0.0,01-Mar-1996,0.0,,,12.0,28327.0,50.2,20.0,12436.47,,44561.0,3,2018
128443308,15000.0,15000.0,36 ,7.97%,469.84,A,A5,,,MORTGAGE,72000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,car,Car financing,469xx,IN,27.9,0.0,01-Sep-1996,0.0,60.0,118.0,12.0,0.0,0.0,23.0,5644.73,,185682.0,2,2018
127768418,15000.0,15000.0,36 ,46.01%,527.43,C,C5,Coordinator,10,MORTGAGE,72000.0,Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,480xx,MI,25.47,4.0,01-Dec-1998,0.0,4.0,,27.0,12719.0,25.1,34.0,6315.82,4.0,101860.0,2,2018
129222094,10000.0,10000.0,36 ,21.85%,381.13,D,D5,Healthcare Analyst,3,MORTGAGE,50000.0,Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,402xx,KY,16.71,0.0,01-Feb-2005,0.0,25.0,,19.0,11825.0,88.2,29.0,10007.8880555555,25.0,210138.0,2,2018
129116803,1000.0,1000.0,36 ,6.71%,30.75,A,A3,Project Manager,10,RENT,65000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,other,Other,212xx,MD,7.35,0.0,01-Feb-1986,0.0,,77.0,7.0,5219.0,26.5,18.0,399.38,,11700.0,2,2018
129050941,13000.0,13000.0,60 ,24.85%,380.43,E,E3,Operations,2,RENT,67000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,336xx,FL,29.36,0.0,01-May-1973,1.0,62.0,,7.0,49332.0,81.8,20.0,15118.3634511072,,56500.0,2,2018
128973153,12000.0,12000.0,36 ,9.93%,386.82,B,B2,Owner,4,OWN,115000.0,Not Verified,2018-02-01T00:00:00.000Z,incident,false,credit_card,Credit card refinancing,181xx,PA,6.02,0.0,01-May-2007,0.0,50.0,,14.0,16505.0,32.2,20.0,4264.02,50.0,83421.0,2,2018
128561923,20000.0,20000.0,36 ,45.02%,703.34,C,C5,RN,4,RENT,55000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,321xx,FL,20.82,0.0,01-Apr-2002,0.0,,,9.0,23467.0,63.9,19.0,9125.62,,23467.0,2,2018
128211567,33425.0,33425.0,36 ,,1027.8,A,A3,Director,1,MORTGAGE,193000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,330xx,FL,23.59,0.0,01-Dec-1985,0.0,74.0,,18.0,20975.0,30.9,34.0,13330.2,,620939.0,2,2018
128230553,27850.0,27850.0,36 ,18.06%,1007.69,D,D2,Technician,1,MORTGAGE,33600.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,394xx,MS,56.68,0.0,01-Oct-2000,0.0,36.0,,12.0,7801.0,25.2,24.0,12987.11,,123727.0,2,2018
128245704,25000.0,25000.0,36 ,9.44%,800.13,B,B1,System Engineer,10,MORTGAGE,62000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,640xx,MO,18.66,1.0,01-Oct-1986,0.0,20.0,,6.0,24920.0,50.9,18.0,25753.3929037692,,90702.0,2,2018
127942013,4000.0,4000.0,36 ,11.99%,132.84,B,B5,Operations Manager,4,RENT,27000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,245xx,VA,5.07,0.0,01-Sep-2007,0.0,46.0,,8.0,3900.0,12.5,18.0,4326.4275045614,46.0,3900.0,2,2018
128240633,16000.0,16000.0,60 ,44.05%,381.06,C,C4,Police Officer,10,RENT,96000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,851xx,AZ,18.16,0.0,01-Oct-2002,0.0,,,21.0,12466.0,46.7,24.0,4940.4,,87772.0,2,2018
128191521,20000.0,20000.0,36 ,10.42%,649.3,B,B3,Stock Trader,10,RENT,88000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,346xx,FL,14.61,4.0,01-Jun-2006,1.0,20.0,117.0,8.0,20474.0,41.7,13.0,8429.32,,33064.0,2,2018
128064912,10000.0,10000.0,36 ,44.05%,346.9,C,C4,Environmental Aide,4,RENT,27000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,349xx,FL,29.07,0.0,01-Oct-2011,1.0,52.0,,7.0,12019.0,53.4,9.0,4501.34,52.0,21519.0,2,2018
126496366,8500.0,8500.0,36 ,10.91%,277.92,B,B4,system analyst,10,RENT,48000.0,Not Verified,2018-01-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,222xx,VA,12.03,2.0,01-Feb-1997,1.0,14.0,,13.0,8708.0,85.0,17.0,3607.81,,8708.0,1,2018
126313601,10000.0,10000.0,36 ,10.42%,324.65,B,B3,Registered Nursr,10,MORTGAGE,75000.0,Verified,2018-01-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,707xx,LA,5.78,0.0,01-Nov-2002,2.0,30.0,,17.0,8886.0,20.3,32.0,4214.66,30.0,8886.0,1,2018
127747292,12000.0,12000.0,36 ,12.62%,402.14,C,C1,Assistant Buyer,4,MORTGAGE,50000.0,Source Verified,2018-01-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,752xx,TX,11.74,0.0,01-May-2011,0.0,,,6.0,11394.0,77.5,9.0,5613.13,,251937.0,1,2018
127543042,10000.0,10000.0,36 ,10.91%,326.97,B,B4,Teacher,5,RENT,42000.0,Source Verified,2018-01-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,797xx,TX,26.26,2.0,01-May-2003,1.0,4.0,,14.0,8742.0,42.4,28.0,4571.52,12.0,57121.0,1,2018
127414749,11000.0,11000.0,36 ,14.08%,376.39,C,C3,Surgical assistant,3,RENT,36000.0,Not Verified,2018-01-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,120xx,NY,32.43,0.0,01-Mar-2010,0.0,,,10.0,7982.0,34.7,14.0,5260.86,,29890.0,1,2018
127233976,40000.0,40000.0,60 ,9.44%,838.91,B,B1,Interpreter,2,MORTGAGE,135000.0,Source Verified,2018-01-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,770xx,TX,6.44,0.0,01-Mar-2006,1.0,64.0,,10.0,2711.0,12.6,24.0,11743.08,64.0,244427.0,1,2018
126687779,14000.0,14000.0,60 ,44.05%,333.43,C,C4,R-EEEG Tech,4,MORTGAGE,45000.0,Verified,2018-01-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,088xx,NJ,58.53,0.0,01-Aug-2001,0.0,45.0,,18.0,14293.0,41.5,21.0,15431.5336682332,,391030.0,1,2018
127050242,5000.0,5000.0,36 ,10.91%,163.49,B,B4,Assembler,9,RENT,31000.0,Source Verified,2018-01-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,535xx,WI,20.05,0.0,01-Oct-1999,1.0,46.0,,5.0,7610.0,51.4,14.0,4285.83,46.0,21444.0,1,2018
125986602,40000.0,40000.0,36 ,7.35%,1241.5,A,A4,Senior Technical Lead,2,RENT,125000.0,Not Verified,2018-01-01T00:00:00.000Z,ok,false,major_purchase,Major purchase,535xx,WI,12.77,0.0,01-Dec-2012,3.0,,,15.0,1938.0,3.1,17.0,17364.67,,41741.0,1,2018
126866433,12600.0,12600.0,36 ,7.97%,394.67,A,A5,Software Engineer,3,RENT,100000.0,Source Verified,2018-01-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,926xx,CA,13.22,1.0,01-Oct-1999,0.0,23.0,,13.0,12217.0,33.7,29.0,7612.43,23.0,57581.0,1,2018
125920017,2100.0,2100.0,36 ,10.42%,68.18,B,B3,Travel Agent,10,RENT,47000.0,Not Verified,2018-01-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,773xx,TX,19.13,0.0,01-Feb-2010,0.0,,,4.0,4060.0,46.7,7.0,2258.5333097894,,26300.0,1,2018
126592664,7400.0,7400.0,36 ,10.91%,241.96,B,B4,,,RENT,19812.0,Verified,2018-01-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,641xx,MO,19.44,0.0,01-Dec-2004,0.0,25.0,70.0,6.0,3957.0,43.5,17.0,4007.0,,7017.0,1,2018
126708324,11000.0,11000.0,36 ,9.44%,352.06,B,B1,Automotive Technician,2,MORTGAGE,42000.0,Source Verified,2018-01-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,283xx,NC,12.71,0.0,01-Apr-2003,1.0,43.0,,9.0,7934.0,35.6,20.0,11743.9605819847,43.0,166108.0,1,2018
126153145,24000.0,24000.0,60 ,12.62%,541.42,C,C1,RN,7,MORTGAGE,100000.0,Source Verified,2018-01-01T00:00:00.000Z,ok,false,major_purchase,Major purchase,453xx,OH,20.38,0.0,01-Mar-1995,0.0,38.0,,17.0,17055.0,33.3,36.0,25852.54140595,,421720.0,1,2018
126560328,10000.0,10000.0,36 ,9.93%,322.35,B,B2,PERSONNEL SECURITY SPECIALIST,10,MORTGAGE,79000.0,Source Verified,2018-01-01T00:00:00.000Z,ok,false,other,Other,395xx,MS,29.83,0.0,01-May-2002,0.0,63.0,,7.0,22310.0,86.5,21.0,4501.87,,273927.0,1,2018
141020721,6000.0,6000.0,36 ,22.35%,230.24,D,D5,Communications Supervisor,10,MORTGAGE,65000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,922xx,CA,14.97,2.0,01-May-2006,1.0,20.0,97.0,9.0,11041.0,64.9,12.0,1366.54,,21253.0,9,2018
140917570,3000.0,3000.0,36 ,20.89%,112.86,D,D4,Business Analyst,3,RENT,78000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,other,Other,212xx,MD,0.62,0.0,01-Mar-2000,0.0,54.0,,4.0,451.0,11.6,11.0,3108.263762863,54.0,451.0,9,2018
140839728,20000.0,20000.0,36 ,15.02%,693.51,C,C3,Maintenance Worker,5,RENT,45000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,278xx,NC,18.61,0.0,01-May-2002,0.0,35.0,,10.0,12940.0,54.1,27.0,4144.37,71.0,16963.0,9,2018
145612292,22000.0,22000.0,36 ,14.47%,756.94,C,C2,Insurance adjuster,10,OWN,150000.0,Not Verified,2018-12-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,125xx,NY,20.76,0.0,01-Dec-2001,2.0,28.0,,8.0,13878.0,45.5,16.0,1487.35,28.0,110477.0,12,2018
140214318,40000.0,40000.0,60 ,12.73%,904.61,B,B5,Construction manager,10,MORTGAGE,175000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,847xx,UT,23.93,0.0,01-Sep-1997,1.0,,,13.0,124741.0,71.3,26.0,5371.08,,449216.0,9,2018
144985281,14000.0,14000.0,60 ,13.56%,322.58,C,C1,Maintenance tech,2,RENT,38000.0,Verified,2018-12-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,300xx,GA,15.22,0.0,01-Nov-1997,0.0,45.0,,6.0,253.0,1.2,20.0,941.37,52.0,12951.0,12,2018
144538467,5000.0,5000.0,36 ,15.02%,173.38,C,C3,Mechanic,1,MORTGAGE,45000.0,Verified,2018-12-01T00:00:00.000Z,ok,false,other,Other,328xx,FL,14.83,0.0,01-Sep-2009,0.0,73.0,,4.0,1620.0,33.8,9.0,509.71,73.0,233607.0,12,2018
145455841,4000.0,4000.0,36 ,8.81%,126.85,A,A5,Mlt,10,OWN,40000.0,Source Verified,2018-12-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,175xx,PA,24.66,0.0,01-Nov-2009,1.0,,,4.0,4461.0,19.2,8.0,576.63,,33469.0,12,2018
140618603,4200.0,4200.0,36 ,11.06%,137.63,B,B3,Assistant Director,5,RENT,67275.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,major_purchase,Major purchase,112xx,NY,22.48,0.0,01-May-2006,0.0,,,13.0,15382.0,101.2,32.0,823.2,,67297.0,9,2018
145402225,20000.0,20000.0,36 ,11.8%,662.38,B,B4,Director of Business Development,10,MORTGAGE,280000.0,Source Verified,2018-12-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,199xx,DE,15.38,0.0,01-May-1981,0.0,,,10.0,108786.0,89.0,34.0,1967.47,,185099.0,12,2018
145285162,22800.0,22800.0,60 ,16.14%,556.15,C,C4,Senior Supervisor Document Processing,10,MORTGAGE,62000.0,Verified,2018-12-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,761xx,TX,49.9,0.0,01-Apr-2002,0.0,73.0,,11.0,7490.0,49.6,25.0,1173.64,,349969.0,12,2018
145231216,19200.0,19200.0,36 ,16.91%,683.68,C,C5,Bus Driver/ Trainer,5,OWN,45000.0,Source Verified,2018-12-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,109xx,NY,37.39,0.0,01-Mar-2013,0.0,,,5.0,4383.0,54.1,11.0,2023.98,,45682.0,12,2018
145162402,10000.0,10000.0,60 ,16.14%,243.93,C,C4,,,OWN,35000.0,Not Verified,2018-12-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,452xx,OH,18.96,0.0,01-Jun-2006,2.0,,,8.0,7067.0,41.8,9.0,722.82,,22096.0,12,2018
140482655,25000.0,25000.0,60 ,12.73%,565.38,B,B5,Product Owner,3,RENT,117000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,597xx,MT,8.67,0.0,01-Dec-2000,0.0,,,7.0,28534.0,98.1,12.0,3374.6,,28534.0,9,2018
139926830,10000.0,10000.0,36 ,11.55%,330.0,B,B4,,,OWN,20000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,394xx,MS,0.0,0.0,01-Mar-1993,0.0,,,5.0,0.0,0.0,7.0,1967.17,,34280.0,9,2018
140227149,14000.0,14000.0,36 ,10.47%,454.84,B,B2,Private Client Banker,3,RENT,80000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,981xx,WA,11.61,0.0,01-Feb-2013,2.0,,,8.0,14013.0,62.3,13.0,2724.97,,24823.0,9,2018
